state,date,population,gdp,peak_demand_mw,peak_production_mw,solar_production_mw,coal_production_mw,wind_production_mw,nuclear_production_mw,total_production_mw
Himachal,31-01-2017,7583465.88,2.16,1960.637965,2138.24033,424.4585003,914.1016,0.0,0.0,1338.5601
Himachal,28-02-2017,7602065.167,2.16,1375.638284,1427.772185,308.4287116,682.2305514,0.0,0.0,990.659263
Himachal,31-03-2017,7611490.016,2.17,1875.209058,2061.202825,289.6938009,782.2240001,0.0,0.0,1071.917801
Himachal,30-04-2017,7624988.489,2.17,1673.54852,1796.680004,110.8048173,777.6990833,0.0,0.0,888.5039006
Himachal,31-05-2017,7637146.031,2.18,1639.755322,1564.265869,301.6594129,874.6954195,0.0,0.0,1176.354832
Himachal,30-06-2017,7652721.502,2.18,1059.08323,1061.062044,110.1053226,530.7917088,0.0,0.0,640.8970313
Himachal,31-07-2017,7662535.582,2.19,1323.274766,1393.355837,122.7001574,545.4459495,0.0,0.0,668.1461069
Himachal,31-08-2017,7677331.588,2.19,1966.729521,1980.356782,152.7221648,879.2668215,0.0,0.0,1031.988986
Himachal,30-09-2017,7690866.478,2.2,1652.582213,1559.879608,175.2347154,861.6698427,0.0,0.0,1036.904558
Himachal,31-10-2017,7697513.008,2.2,1411.962706,1427.500257,238.9428467,824.2409265,0.0,0.0,1063.183773
Himachal,30-11-2017,7712313.047,2.21,1250.416098,1291.127244,260.4463136,521.3235656,0.0,0.0,781.7698793
Himachal,31-12-2017,7728087.886,2.22,1950.035897,2021.615014,251.6930974,985.3838178,0.0,0.0,1237.076915
Himachal,31-01-2018,7744690.978,2.22,1309.500883,1434.512359,132.860052,657.9130632,0.0,0.0,790.7731152
Himachal,28-02-2018,7754196.128,2.23,1568.92352,1595.813545,216.3462058,823.590673,0.0,0.0,1039.936879
Himachal,31-03-2018,7760743.471,2.24,1369.906054,1363.217038,227.1693022,762.6790227,0.0,0.0,989.8483249
Himachal,30-04-2018,7767668.597,2.24,1608.558827,1589.888699,85.52362976,886.8014199,0.0,0.0,972.3250496
Himachal,31-05-2018,7784837.676,2.25,1513.156436,1572.573559,323.3262224,876.4544394,0.0,0.0,1199.780662
Himachal,30-06-2018,7796231.508,2.26,1664.699,1662.394183,156.8076251,958.2186439,0.0,0.0,1115.026269
Himachal,31-07-2018,7810538.867,2.26,1811.571878,1978.220134,109.9288757,857.1302695,0.0,0.0,967.0591452
Himachal,31-08-2018,7817963.079,2.27,1954.974687,2010.159093,420.2323356,793.4973858,0.0,0.0,1213.729721
Himachal,30-09-2018,7834647.688,2.27,1666.565059,1546.702055,251.3735694,890.8482681,0.0,0.0,1142.221838
Himachal,31-10-2018,7852356.645,2.28,1484.009143,1628.204846,123.5329266,655.1073542,0.0,0.0,778.6402808
Himachal,30-11-2018,7865212.705,2.28,1118.045943,1144.811556,224.6610609,466.7935692,0.0,0.0,691.4546301
Himachal,31-12-2018,7881646.769,2.29,1313.541078,1191.551259,152.3484265,531.0523124,0.0,0.0,683.4007389
Himachal,31-01-2019,7892442.227,2.3,2091.161014,2046.030891,252.1520494,1072.702634,0.0,0.0,1324.854683
Himachal,28-02-2019,7904727.746,2.31,1639.793918,1724.096613,138.7754247,806.477203,0.0,0.0,945.2526277
Himachal,31-03-2019,7924043.869,2.31,1126.801885,1168.444686,234.1966944,671.6373967,0.0,0.0,905.834091
Himachal,30-04-2019,7940991.693,2.32,1945.296241,2048.307285,477.3330385,834.9017485,0.0,0.0,1312.234787
Himachal,31-05-2019,7957244.913,2.32,1184.135664,1165.739992,172.2366227,598.0556886,0.0,0.0,770.2923113
Himachal,30-06-2019,7964565.718,2.33,1611.795671,1631.471241,84.41476247,915.9779773,0.0,0.0,1000.39274
Himachal,31-07-2019,7979354.98,2.34,1889.9013,1968.440918,118.1634261,892.6896195,0.0,0.0,1010.853046
Himachal,31-08-2019,7997434.031,2.34,1295.806639,1235.687146,232.3560655,600.1784387,0.0,0.0,832.5345042
Himachal,30-09-2019,8011451.548,2.35,1656.150247,1677.063322,125.596219,824.1467683,0.0,0.0,949.7429874
Himachal,31-10-2019,8031186.736,2.36,1361.189863,1494.147385,243.9015219,716.0452569,0.0,0.0,959.9467789
Himachal,30-11-2019,8039447.644,2.37,2128.787355,2325.421581,417.9073915,962.876048,0.0,0.0,1380.783439
Himachal,31-12-2019,8048794.939,2.38,1157.570608,1195.771502,170.4202391,627.4472827,0.0,0.0,797.8675218
Himachal,31-01-2020,8063462.585,2.38,1849.731945,1776.859844,280.6275281,1107.660983,0.0,0.0,1388.288511
Himachal,29-02-2020,8077875.262,2.39,1322.069845,1339.620253,189.9459355,720.0441914,0.0,0.0,909.9901268
Himachal,31-03-2020,8092815.876,2.4,2115.125637,2172.63369,395.0496433,1136.638689,0.0,0.0,1531.688332
Himachal,30-04-2020,8099840.331,2.41,2266.223094,2125.228038,566.1643082,1121.216759,0.0,0.0,1687.381067
Himachal,31-05-2020,8113993.346,2.42,1952.704864,1853.77979,446.3296547,986.9719893,0.0,0.0,1433.301644
Himachal,30-06-2020,8122803.989,2.42,2044.300168,2059.736326,324.0938644,1198.481009,0.0,0.0,1522.574873
Himachal,31-07-2020,8139733.95,2.43,2273.502048,2123.687929,251.1449268,1144.546412,0.0,0.0,1395.691339
Himachal,31-08-2020,8154424.17,2.44,1401.77155,1335.514496,217.353625,732.7618153,0.0,0.0,950.1154402
Himachal,30-09-2020,8166461.405,2.44,1869.973351,1847.275262,152.3315031,806.2759752,0.0,0.0,958.6074783
Himachal,31-10-2020,8173962.111,2.45,1481.456356,1490.885832,264.068429,750.9372067,0.0,0.0,1015.005636
Himachal,30-11-2020,8188628.549,2.46,1588.157248,1607.874646,258.3432827,913.0948854,0.0,0.0,1171.438168
Himachal,31-12-2020,8204465.87,2.47,1982.494388,1800.647647,286.1751747,1162.002658,0.0,0.0,1448.177833
Himachal,31-01-2021,8218990.719,2.47,2268.377693,2431.713053,305.2544344,1183.867022,0.0,0.0,1489.121456
Himachal,28-02-2021,8239356.18,2.48,1924.492432,1834.439914,336.8579114,872.7660623,0.0,0.0,1209.623974
Himachal,31-03-2021,8250219.412,2.48,1850.8686,1795.443289,451.5933319,1043.85152,0.0,0.0,1495.444851
Himachal,30-04-2021,8270202.87,2.49,2313.066622,2101.961064,336.3513793,1067.874591,0.0,0.0,1404.225971
Himachal,31-05-2021,8285018.547,2.49,1877.574617,1847.568392,123.249265,1125.95494,0.0,0.0,1249.204205
Himachal,30-06-2021,8302024.901,2.5,1617.287349,1614.278074,298.6481148,959.1042327,0.0,0.0,1257.752348
Himachal,31-07-2021,8315964.284,2.5,1592.837728,1467.627008,160.3925617,867.4283727,0.0,0.0,1027.820934
Himachal,31-08-2021,8335190.276,2.51,1978.528417,2031.090609,213.688388,982.057267,0.0,0.0,1195.745655
Himachal,30-09-2021,8347281.396,2.52,1390.562129,1399.469856,155.4541249,688.5122364,0.0,0.0,843.9663613
Himachal,31-10-2021,8357505.059,2.52,1788.242112,1762.373974,335.0333048,753.2209189,0.0,0.0,1088.254224
Himachal,30-11-2021,8364557.269,2.53,1332.602139,1361.643321,248.0081429,679.7060111,0.0,0.0,927.714154
Himachal,31-12-2021,8382135.362,2.54,1800.449723,1628.933256,204.6294832,750.1667385,0.0,0.0,954.7962217
Himachal,31-01-2022,8395120.958,2.54,2095.093354,2195.647773,379.0546213,1199.980153,0.0,0.0,1579.034774
Himachal,28-02-2022,8403338.409,2.55,2346.205818,2177.916172,559.2134245,1115.176645,0.0,0.0,1674.390069
Himachal,31-03-2022,8423882.041,2.56,1389.373131,1482.976243,228.2566676,695.4625754,0.0,0.0,923.719243
Himachal,30-04-2022,8433285.433,2.56,2333.856533,2491.214868,233.9396628,1058.470206,0.0,0.0,1292.409869
Himachal,31-05-2022,8440821.418,2.57,1782.261926,1936.575844,395.1458769,968.5637191,0.0,0.0,1363.709596
Himachal,30-06-2022,8456800.338,2.58,1690.734164,1663.067958,100.5699947,809.4860726,0.0,0.0,910.0560673
Himachal,31-07-2022,8466722.925,2.59,1539.288553,1386.132691,178.5571352,801.9727031,0.0,0.0,980.5298383
Himachal,31-08-2022,8476094.225,2.6,2367.506713,2260.337651,461.3659592,1094.24326,0.0,0.0,1555.60922
Himachal,30-09-2022,8483313.701,2.61,1565.785193,1431.040394,274.4819199,645.0124264,0.0,0.0,919.4943462
Himachal,31-10-2022,8499834.584,2.62,1966.263809,2141.610649,279.1478735,986.9074346,0.0,0.0,1266.055308
Himachal,30-11-2022,8517697.78,2.62,2484.284664,2705.597249,465.1411392,1224.936952,0.0,0.0,1690.078091
Himachal,31-12-2022,8533163.119,2.63,1418.920031,1410.881893,336.5118195,813.5617011,0.0,0.0,1150.073521
Himachal,31-01-2023,8548637.911,2.64,2525.397684,2387.803525,592.8040179,1489.448168,0.0,0.0,2082.252185
Himachal,28-02-2023,8567369.837,2.65,2171.075405,2189.492674,435.0933802,1251.17736,0.0,0.0,1686.270741
Himachal,31-03-2023,8576923.241,2.65,2039.479011,2178.861299,218.0169227,1159.624748,0.0,0.0,1377.641671
Himachal,30-04-2023,8591102.596,2.67,1876.240544,1698.459428,425.6454241,1009.917178,0.0,0.0,1435.562603
Himachal,31-05-2023,8608026.585,2.67,1670.366871,1676.434104,240.9505109,832.0770304,0.0,0.0,1073.027541
Himachal,30-06-2023,8624691.61,2.68,1948.433557,2089.225703,243.8700784,891.3008517,0.0,0.0,1135.17093
Himachal,31-07-2023,8638350.19,2.69,2064.483078,2168.716897,455.8520939,852.690313,0.0,0.0,1308.542407
Himachal,31-08-2023,8653746.185,2.7,2123.882501,2090.831589,492.5288606,1123.122318,0.0,0.0,1615.651179
Himachal,30-09-2023,8666908.482,2.71,1516.154377,1442.174599,219.7404879,623.3258695,0.0,0.0,843.0663574
Himachal,31-10-2023,8677882.075,2.72,1844.118612,1752.403181,426.2455565,1024.17294,0.0,0.0,1450.418497
Himachal,30-11-2023,8699123.897,2.73,1781.686281,1707.131269,205.2844151,913.9495555,0.0,0.0,1119.233971
Himachal,31-12-2023,8714511.45,2.73,2798.853463,3057.7729,511.4310963,1276.233606,0.0,0.0,1787.664702
Himachal,31-01-2024,8724706.619,2.74,2292.021677,2122.180466,436.0552536,1152.768719,0.0,0.0,1588.823973
Himachal,29-02-2024,8745540.234,2.75,2758.330984,2975.152564,291.9065261,1227.032029,0.0,0.0,1518.938555
Himachal,31-03-2024,8766199.337,2.75,2868.911004,2816.491151,529.4988477,1403.816362,0.0,0.0,1933.31521
Himachal,30-04-2024,8773648.592,2.76,2079.257035,2223.141446,206.8136973,1124.923926,0.0,0.0,1331.737623
Himachal,31-05-2024,8791833.763,2.77,1771.117757,1654.609496,226.737993,940.5330491,0.0,0.0,1167.271042
Himachal,30-06-2024,8810414.497,2.78,2271.047511,2148.726199,307.9504987,1109.395151,0.0,0.0,1417.345649
Jharkhand,31-01-2012,33063246.12,4.19,14170.27663,13074.04714,936.699929,6952.838829,0.0,0.0,7889.538758
Jharkhand,29-02-2012,33104071.77,4.2,14532.87365,14290.70185,2791.901654,6827.186702,0.0,0.0,9619.088356
Jharkhand,31-03-2012,33186274.32,4.22,11311.54503,10353.54349,590.658665,4845.089763,0.0,0.0,5435.748428
Jharkhand,30-04-2012,33251736.3,4.23,8434.43621,9063.192173,1842.946227,3924.757729,0.0,0.0,5767.703956
Jharkhand,31-05-2012,33286646.0,4.24,15991.04543,14478.94777,1535.593876,8705.210468,0.0,0.0,10240.80434
Jharkhand,30-06-2012,33342742.84,4.26,12629.09697,11734.81261,2630.667576,6101.193285,0.0,0.0,8731.860861
Jharkhand,31-07-2012,33374870.7,4.27,10704.70834,10298.57463,2495.094229,5454.346011,0.0,0.0,7949.440241
Jharkhand,31-08-2012,33455038.44,4.28,15418.68561,16759.44958,1550.550682,9225.239567,0.0,0.0,10775.79025
Jharkhand,30-09-2012,33526237.53,4.3,14353.86683,13987.69207,2788.075861,8409.852829,0.0,0.0,11197.92869
Jharkhand,31-10-2012,33585036.06,4.31,15814.6886,14259.92359,889.4657213,8424.999748,0.0,0.0,9314.46547
Jharkhand,30-11-2012,33640919.19,4.33,16841.12132,17178.4886,2972.237896,9873.470338,0.0,0.0,12845.70823
Jharkhand,31-12-2012,33694655.22,4.34,15135.23211,14631.04574,2043.821783,8205.353264,0.0,0.0,10249.17505
Jharkhand,31-01-2013,33777805.13,4.35,10152.24808,10470.86991,2083.787063,4464.172297,0.0,0.0,6547.959361
Jharkhand,28-02-2013,33817406.37,4.36,10974.71787,10803.9337,758.9233216,5264.471803,0.0,0.0,6023.395124
Jharkhand,31-03-2013,33896009.66,4.37,11970.49354,12852.07546,1921.92505,6135.114521,0.0,0.0,8057.039571
Jharkhand,30-04-2013,33975265.31,4.38,8995.341695,9825.600444,463.7080917,4832.295666,0.0,0.0,5296.003758
Jharkhand,31-05-2013,34043983.94,4.39,16887.60449,17339.56113,2871.502407,7036.749361,0.0,0.0,9908.251767
Jharkhand,30-06-2013,34092019.45,4.4,10269.87259,9718.287937,1234.978591,4403.449253,0.0,0.0,5638.427844
Jharkhand,31-07-2013,34131237.28,4.41,9670.905647,9895.227276,1190.175976,4299.1704,0.0,0.0,5489.346376
Jharkhand,31-08-2013,34204475.01,4.42,10583.13693,11549.71498,602.9265554,5125.016073,0.0,0.0,5727.942628
Jharkhand,30-09-2013,34263540.7,4.44,10616.28993,11136.98041,2357.254614,4679.294209,0.0,0.0,7036.548823
Jharkhand,31-10-2013,34348188.51,4.45,9791.690035,9384.464674,1759.345265,4407.808324,0.0,0.0,6167.15359
Jharkhand,30-11-2013,34411705.08,4.46,11450.28139,11683.67044,730.6375721,6296.933621,0.0,0.0,7027.571193
Jharkhand,31-12-2013,34454579.53,4.47,16185.23349,16262.80329,1815.59682,9203.308905,0.0,0.0,11018.90572
Jharkhand,31-01-2014,34528645.59,4.48,10768.92735,11581.4536,1633.570273,4583.986034,0.0,0.0,6217.556307
Jharkhand,28-02-2014,34605687.5,4.49,14501.91197,13881.54767,3246.479854,7892.486773,0.0,0.0,11138.96663
Jharkhand,31-03-2014,34636319.91,4.51,13554.46064,14066.52308,2016.891857,7178.011868,0.0,0.0,9194.903725
Jharkhand,30-04-2014,34669281.34,4.53,11391.05868,10500.26144,1526.617723,6796.713451,0.0,0.0,8323.331174
Jharkhand,31-05-2014,34708426.99,4.54,11024.93445,10130.73708,2100.731792,5880.906146,0.0,0.0,7981.637938
Jharkhand,30-06-2014,34789237.87,4.55,11134.67309,11474.98342,1450.777976,6186.012658,0.0,0.0,7636.790634
Jharkhand,31-07-2014,34872116.5,4.57,16425.31186,16361.72221,1383.90067,8359.347911,0.0,0.0,9743.24858
Jharkhand,31-08-2014,34933492.75,4.58,10187.89596,10492.77448,2296.031118,4710.204364,0.0,0.0,7006.235482
Jharkhand,30-09-2014,34996459.94,4.59,13578.90224,13461.17088,903.663783,7402.320238,0.0,0.0,8305.984021
Jharkhand,31-10-2014,35063862.66,4.61,10301.23699,10870.4485,1557.927935,5340.026588,0.0,0.0,6897.954523
Jharkhand,30-11-2014,35138902.55,4.62,19483.57575,18584.41663,1278.853325,11145.15522,0.0,0.0,12424.00854
Jharkhand,31-12-2014,35170021.67,4.64,16794.10461,17580.42238,2154.291635,8736.865309,0.0,0.0,10891.15694
Jharkhand,31-01-2015,35224983.89,4.66,13135.65891,12427.64575,2580.239714,6143.943495,0.0,0.0,8724.183209
Jharkhand,28-02-2015,35272678.8,4.68,12680.48655,11934.17708,1649.923462,5772.181215,0.0,0.0,7422.104677
Jharkhand,31-03-2015,35305246.0,4.69,10648.15929,10726.39238,1384.218097,5442.570363,0.0,0.0,6826.78846
Jharkhand,30-04-2015,35371242.01,4.71,12951.59532,13678.42297,2078.270581,7317.440335,0.0,0.0,9395.710916
Jharkhand,31-05-2015,35452176.86,4.72,11747.69002,11031.38057,1542.18174,6578.090096,0.0,0.0,8120.271836
Jharkhand,30-06-2015,35529197.64,4.73,19572.3654,19033.8861,2939.789104,8820.936645,0.0,0.0,11760.72575
Jharkhand,31-07-2015,35574919.33,4.74,16530.15969,15528.21601,3086.96875,9349.719049,0.0,0.0,12436.6878
Jharkhand,31-08-2015,35638741.98,4.75,19265.66966,20753.28553,1413.245816,8559.510826,0.0,0.0,9972.756641
Jharkhand,30-09-2015,35687553.56,4.77,16663.39171,16891.288,2658.53269,9531.325788,0.0,0.0,12189.85848
Jharkhand,31-10-2015,35768743.38,4.78,12907.6055,12450.58138,2540.558866,6427.071386,0.0,0.0,8967.630252
Jharkhand,30-11-2015,35855466.05,4.8,16822.96309,16071.31978,3573.236951,7111.800935,0.0,0.0,10685.03789
Jharkhand,31-12-2015,35940503.69,4.82,19737.43261,19445.58567,1404.643867,8624.783415,0.0,0.0,10029.42728
Jharkhand,31-01-2016,35981988.09,4.83,11389.66535,10913.97782,1698.82144,6663.306349,0.0,0.0,8362.127789
Jharkhand,29-02-2016,36057035.33,4.85,12825.32074,14104.22481,2586.154418,5965.210639,0.0,0.0,8551.365057
Jharkhand,31-03-2016,36136568.76,4.86,20831.78172,20010.13686,2580.930912,11592.08341,0.0,0.0,14173.01432
Jharkhand,30-04-2016,36174841.85,4.87,13575.38405,14309.05466,1305.882047,7823.234164,0.0,0.0,9129.116211
Jharkhand,31-05-2016,36248180.69,4.89,13882.24527,12667.98056,1645.473027,7692.381718,0.0,0.0,9337.854745
Jharkhand,30-06-2016,36297193.89,4.91,19151.4939,21034.3196,4460.737896,9255.324659,0.0,0.0,13716.06256
Jharkhand,31-07-2016,36354865.75,4.92,20179.33107,20745.75771,1096.812814,8433.548706,0.0,0.0,9530.36152
Jharkhand,31-08-2016,36420026.72,4.93,21267.43888,21216.16471,4980.044443,9826.174058,0.0,0.0,14806.2185
Jharkhand,30-09-2016,36479863.03,4.95,11641.76434,10640.09922,1968.118327,6573.873784,0.0,0.0,8541.992111
Jharkhand,31-10-2016,36510752.38,4.96,12386.45286,11905.4876,2567.862536,7293.516029,0.0,0.0,9861.378566
Jharkhand,30-11-2016,36562749.64,4.97,19541.92348,17705.9361,3169.978407,11682.93245,0.0,0.0,14852.91086
Jharkhand,31-12-2016,36621578.19,4.99,11482.89481,11384.36806,1630.186236,5559.832222,0.0,0.0,7190.018458
Jharkhand,31-01-2017,36661824.08,5.0,20736.02794,20841.79642,4888.534022,10466.90349,0.0,0.0,15355.43751
Jharkhand,28-02-2017,36703017.3,5.01,21760.42151,22042.77214,3933.819292,9844.162488,0.0,0.0,13777.98178
Jharkhand,31-03-2017,36787674.13,5.02,14789.07107,13817.7324,1874.462316,8749.710031,0.0,0.0,10624.17235
Jharkhand,30-04-2017,36870186.36,5.03,17939.42361,19721.04957,3905.499625,10605.39841,0.0,0.0,14510.89804
Jharkhand,31-05-2017,36955325.74,5.05,13295.14752,12666.60232,1631.217086,5619.512929,0.0,0.0,7250.730015
Jharkhand,30-06-2017,37029203.45,5.06,13448.59346,14538.72478,2342.573718,7140.60442,0.0,0.0,9483.178139
Jharkhand,31-07-2017,37112120.9,5.08,17906.08217,19447.9258,2322.898265,9975.827783,0.0,0.0,12298.72605
Jharkhand,31-08-2017,37204132.54,5.09,14080.6739,13780.3815,3029.500426,7612.021016,0.0,0.0,10641.52144
Jharkhand,30-09-2017,37285077.13,5.11,16678.70999,17162.71444,2915.321726,9571.083851,0.0,0.0,12486.40558
Jharkhand,31-10-2017,37361644.46,5.13,18308.36149,18691.27016,4519.348814,10618.23762,0.0,0.0,15137.58643
Jharkhand,30-11-2017,37422751.28,5.14,21687.78118,20843.83494,2455.308391,10288.18606,0.0,0.0,12743.49445
Jharkhand,31-12-2017,37460836.59,5.16,13269.59677,14098.84168,2875.927378,7281.416114,0.0,0.0,10157.34349
Jharkhand,31-01-2018,37534747.0,5.17,13843.5621,13221.26924,1367.987095,7595.251607,0.0,0.0,8963.238702
Jharkhand,28-02-2018,37575146.85,5.19,20341.24775,21582.90765,4519.745034,11832.08152,0.0,0.0,16351.82655
Jharkhand,31-03-2018,37607792.99,5.2,21937.44083,22652.78986,1916.11853,10957.34016,0.0,0.0,12873.45869
Jharkhand,30-04-2018,37699659.23,5.22,21745.96912,20857.17164,4230.673186,10336.90843,0.0,0.0,14567.58161
Jharkhand,31-05-2018,37793752.13,5.24,18163.40903,16618.56397,4346.589432,9826.587397,0.0,0.0,14173.17683
Jharkhand,30-06-2018,37869976.32,5.26,22764.73381,22919.17565,2047.90467,11621.37733,0.0,0.0,13669.282
Jharkhand,31-07-2018,37942991.57,5.28,19824.91199,21538.77324,4491.054292,8307.784963,0.0,0.0,12798.83925
Jharkhand,31-08-2018,38011084.83,5.3,13080.96786,12854.54822,783.8183459,7684.189917,0.0,0.0,8468.008263
Jharkhand,30-09-2018,38086820.42,5.32,12918.91598,13912.92039,1303.065481,5692.408816,0.0,0.0,6995.474296
Jharkhand,31-10-2018,38174887.45,5.33,15178.8573,14771.98299,1120.42548,8950.141426,0.0,0.0,10070.56691
Jharkhand,30-11-2018,38263686.85,5.35,14204.54225,14049.08679,1574.862513,6011.170219,0.0,0.0,7586.032733
Jharkhand,31-12-2018,38331707.12,5.37,20888.66279,19742.40475,2073.944754,10694.74221,0.0,0.0,12768.68696
Jharkhand,31-01-2019,38374539.76,5.39,16083.01058,15871.85562,2110.45794,7707.953222,0.0,0.0,9818.411162
Jharkhand,28-02-2019,38412791.38,5.4,19628.53811,20916.21205,4252.266839,10585.19599,0.0,0.0,14837.46283
Jharkhand,31-03-2019,38475657.4,5.42,22352.17792,21047.34525,3441.931907,12494.535,0.0,0.0,15936.4669
Jharkhand,30-04-2019,38524237.62,5.43,22849.67584,24825.30618,4278.801745,12726.28324,0.0,0.0,17005.08498
Jharkhand,31-05-2019,38604247.57,5.45,13913.17935,13270.53199,2355.199076,6405.342671,0.0,0.0,8760.541747
Jharkhand,30-06-2019,38687263.92,5.46,13223.55308,12502.66437,1026.392734,7010.752881,0.0,0.0,8037.145615
Jharkhand,31-07-2019,38734745.71,5.47,22474.54644,23399.40459,1940.339515,12099.58569,0.0,0.0,14039.9252
Jharkhand,31-08-2019,38799394.98,5.49,21419.71724,22122.31804,4983.804996,9460.044643,0.0,0.0,14443.84964
Jharkhand,30-09-2019,38883929.74,5.51,15840.61402,15802.01298,3140.652331,6921.978563,0.0,0.0,10062.63089
Jharkhand,31-10-2019,38979197.06,5.52,24256.37656,23424.16196,2256.040235,11439.42884,0.0,0.0,13695.46907
Jharkhand,30-11-2019,39021076.56,5.53,24435.51926,22018.49927,2649.98292,14207.58721,0.0,0.0,16857.57013
Jharkhand,31-12-2019,39107488.92,5.55,14109.9411,13231.56374,3140.43258,6456.670531,0.0,0.0,9597.103111
Jharkhand,31-01-2020,39174981.94,5.56,22589.62747,24538.28663,4639.390896,11661.69471,0.0,0.0,16301.0856
Jharkhand,29-02-2020,39238476.6,5.58,23317.17039,21850.09338,2546.040667,13695.88925,0.0,0.0,16241.92992
Jharkhand,31-03-2020,39282489.14,5.6,14276.69498,13777.82201,1073.488755,6164.280178,0.0,0.0,7237.768933
Jharkhand,30-04-2020,39342140.9,5.62,14729.24614,15664.62597,1688.144242,8730.530834,0.0,0.0,10418.67508
Jharkhand,31-05-2020,39400922.77,5.63,15556.85567,16707.82159,2648.576054,8292.434938,0.0,0.0,10941.01099
Jharkhand,30-06-2020,39463699.34,5.64,18014.18909,18270.83957,4437.923391,10176.9627,0.0,0.0,14614.88609
Jharkhand,31-07-2020,39524365.61,5.66,23387.80222,22351.63576,3996.107082,11498.67535,0.0,0.0,15494.78244
Jharkhand,31-08-2020,39591360.31,5.67,17624.24621,19102.75804,3030.792984,10036.5889,0.0,0.0,13067.38189
Jharkhand,30-09-2020,39641436.16,5.69,16288.89955,16067.36209,2058.367425,8174.579571,0.0,0.0,10232.947
Jharkhand,31-10-2020,39730611.23,5.7,23928.43027,22622.34298,4344.845847,12590.72024,0.0,0.0,16935.56609
Jharkhand,30-11-2020,39765281.59,5.72,24733.04639,23039.27089,3329.944934,10679.43889,0.0,0.0,14009.38382
Jharkhand,31-12-2020,39822365.38,5.74,15540.82264,16091.11053,2937.940139,6923.673016,0.0,0.0,9861.613156
